"subject","test","tBodyAcc-mean()-X","tGravityAcc-mean()-X","tBodyAccJerk-mean()-X","tBodyGyro-mean()-X","tBodyAcc-mean()-Y","tGravityAcc-mean()-Y","tBodyAccJerk-mean()-Y","tBodyGyro-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-Z","tBodyAcc-std()-X","tGravityAcc-std()-X","tBodyAccJerk-std()-X","tBodyGyro-std()-X","tBodyAcc-std()-Y","tGravityAcc-std()-Y","tBodyAccJerk-std()-Y","tBodyGyro-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-Z","tBodyAccJerk-std()-Z","tBodyGyro-std()-Z","fBodyAcc-mean()-X","fBodyAccJerk-mean()-X","fBodyAcc-mean()-Y","fBodyAccJerk-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-Z","fBodyAcc-std()-X","fBodyAccJerk-std()-X","fBodyAcc-std()-Y","fBodyAccJerk-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-Z","mAvg"
10,"SITTING",0.002143498,0.00718027,-0.002139802,-0.002899871,-0.002077439,0.001859121,0.004716808,-0.0009451627,-0.001627814,0.004996926,0.0005083493,0.0004017634,-0.0007023828,-0.002291354,0.002799562,0.0008673881,-0.004326834,0.001254873,0.00443993,0.006309777,-0.001142043,0.01712768,0.0106553,0.004454213,0.8192945,0.819005,-0.5536657,-0.5528152,0.3121936,0.3219682,0.1535634,0.3335988,-0.224638,-0.1036774,-0.09136344,-0.1414256,-0.00392848888888889
10,"SITTING",-0.002606544,-0.001250727,0.001243101,0.001059332,-0.002843814,0.001423081,-0.0003563944,-0.003223481,-0.001373069,-0.001644346,-0.005278635,0.003337859,-0.00183954,0.001687558,0.0009041834,0.002929415,0.00335276,0.005605653,0.001286856,0.006509578,0.01313464,0.004595077,0.005727191,0.009083508,0.8154925,0.8169261,-0.5535517,-0.549325,0.3138094,0.3105455,-0.08965475,0.04795721,0.04578319,-0.2857554,-0.04408426,-0.05858263,-0.00162729527777778
10,"SITTING",4.545207e-05,0.0006767093,0.000964103,0.0001814712,-3.222149e-05,-0.002702634,-0.0006625871,0.001103125,-0.0008974436,0.003362343,-0.002183912,0.001715252,-0.00255911,0.0008845252,0.002928417,0.001619976,0.0002867312,0.00339986,0.00444446,0.001032607,-0.002528602,0.01323554,0.002168247,-0.006783268,0.817798,0.8175269,-0.5555106,-0.5499737,0.3142427,0.3130683,-0.1437056,0.1766274,0.1358087,0.1089008,-0.007309478,-0.01449833,-0.000402731388888889
10,"SITTING",-0.002442655,0.001211422,0.002397248,0.00143635,-0.001073822,0.006320935,0.002542726,-0.001027196,0.003281911,0.004557651,0.00148367,0.001960952,0.001671175,-0.000995964,-0.002259688,-0.002642907,0.003023321,0.002340902,0.003789108,-0.004851887,0.009526729,-0.002361606,-0.006049091,0.002226826,0.8151489,0.8216303,-0.5498509,-0.5493123,0.3175172,0.3143501,-0.0280466,-0.04659274,0.1512507,-0.03764015,0.0608292,0.07703489,0.00213985805555556
10,"SITTING",-0.00323902,-0.0005402816,0.001554546,0.003339453,0.001996908,0.0003468336,0.001426181,0.002345019,0.001347128,-0.001832158,-0.0001764489,-0.001067247,0.0005224707,-0.0009659961,0.002596504,-0.002562137,-0.00894144,-7.801781e-05,0.001520272,0.0007846118,-0.004848691,0.008840345,0.003177073,-0.006805055,0.8144538,0.8222386,-0.552581,-0.5499852,0.3165008,0.3117374,-0.05013646,-0.1093491,0.2975561,-0.05770151,0.08295903,0.06246412,0.00173511444444444
10,"SITTING",-0.002894213,-0.003782641,0.002107737,-0.001040304,0.004506463,0.006430584,-0.006536135,-0.002831284,0.001026184,0.0001173955,-0.004615357,0.002009927,-0.0004606509,0.004413693,-0.0003779471,-0.00046314,0.0008654612,-0.001344851,0.002033183,0.00253127,0.003524604,-0.006554981,-0.01147771,0.002711298,0.8162394,0.8223109,-0.5499456,-0.5498257,0.3158037,0.3119383,0.1997119,0.01092996,-0.1760783,0.1075489,-0.1340885,0.1353028,0.00375841111111111
10,"SITTING",-7.230834e-05,0.002979006,-0.001324261,-0.001723301,0.0009864497,-0.002815051,0.0007760935,-0.002711887,-0.004819663,-0.02014334,-0.003504,0.001632247,0.0009359223,-0.005149657,-0.001098079,-0.003420078,-5.2493e-05,7.252624e-05,-0.005307895,-0.001887113,-0.003041108,0.006147961,-0.0008228424,-0.0003200798,0.8186834,0.8198926,-0.5464965,-0.5487135,0.3094747,0.313562,-0.01929835,0.03186811,-0.03611826,-0.1262012,0.04113501,-0.07193892,-0.00199830333333333
10,"SITTING",-0.001371864,-0.004788378,-0.003105749,0.0007563832,0.001624948,0.004392732,-0.002312925,-0.003852705,-0.005133779,-0.00223028,0.000133523,0.00879871,-0.002476059,0.000559086,0.003887294,0.01129156,-0.00130585,0.001583679,-0.0005793864,-0.008768676,0.009345452,-0.002883075,-0.006846539,0.00572241,0.818225,0.8149957,-0.5481434,-0.5475082,0.3092971,0.3175522,0.2246641,0.6858719,-0.02966167,-0.3693673,-0.09597882,-0.06662545,-0.00185070694444444
10,"SITTING",-0.003365175,0.001992323,-0.001716255,-0.001454415,0.001830763,-0.0020802,0.001751489,0.002566092,-0.002312963,-0.002033213,-0.004496016,0.004483875,0.0031057,-0.001156011,0.004004118,0.003290921,-0.004132054,0.005432237,0.001707236,-0.001502231,-0.005758345,0.005645024,-0.0009082496,-0.008683673,0.8168375,0.8209102,-0.5470956,-0.5470667,0.3123313,0.3131523,-0.2771559,0.3202228,0.003863336,-0.1287621,0.05016584,-0.03365252,-0.000934792222222222
10,"SITTING",-0.0005518025,-0.01018805,0.002989143,0.005109833,-0.0008288491,0.007899828,-0.002004386,0.0001946435,0.001313512,-0.006364651,0.0009481397,-0.008968089,-0.003438341,-0.001831928,0.002690359,0.004816257,0.005435795,0.005230779,-0.001407453,-0.001624204,0.004704128,-0.001267429,-0.01048904,0.006236687,0.8190616,0.8198601,-0.5472205,-0.5497249,0.3182474,0.3193668,-0.07817049,-0.1658893,0.1714611,0.1682133,0.02883109,-0.02416454,-0.000671237222222222
10,"SITTING",7.019338e-05,0.002403357,-0.002313744,0.003819436,0.002196983,-0.0004292244,0.0009369707,-0.001167211,0.001938347,-0.0008411542,0.002061708,-0.003154404,0.0104863,0.003345967,-0.002083592,0.00517997,-0.01759376,0.008125042,0.005209484,-0.003698466,-0.007960219,0.01172924,0.002848253,-0.0102126,0.8197184,0.8213111,-0.5487183,-0.5537748,0.3184913,0.3172368,0.3000453,-0.1559466,-0.02359505,0.1695725,-0.07723217,-0.0363077,-0.00100854722222222
10,"SITTING",0.002993061,-0.006071301,0.00334689,-0.00191061,0.01722899,-0.1042931,0.001066925,0.008939846,-3.4201e-05,0.002514695,0.005857795,-0.001871348,-0.002788032,0.001650517,0.008280419,0.001201848,-0.006388181,0.00257863,-0.004131072,-0.0004742459,0.00555847,0.002312917,0.01001525,0.0004639089,0.8227025,0.8235957,-0.5464843,-0.5494959,0.316898,0.3208478,-0.5662196,0.03666856,-0.1407265,0.2540013,-0.04238565,0.01728213,0.000480059166666667
10,"SITTING",0.07750669,-0.07114023,-0.02102937,0.01258848,-0.0573886,0.01939237,0.03189538,0.02888455,-0.08509965,0.0793204,0.02726428,-0.001483346,-0.4803593,-0.3247794,-0.2672236,-0.1636229,0.3498279,0.3828126,0.2709695,0.1938888,0.2066335,0.2168384,0.1148924,0.04344971,0.9976796,1.02673,-0.1486961,-0.1168674,-0.02034114,0.03596076,-0.0187441,0.1309074,0.03572512,0.007653699,-0.0675991,-0.02491415,-0.000692059722222222
10,"SITTING",-0.0567606,0.0007143845,0.01365069,-0.01150954,0.01887656,-0.0008060865,-0.02507129,-0.005575747,0.06953955,0.002387047,-0.009651295,-0.004824631,-0.287995,-0.2105105,-0.149697,-0.08505159,0.3227327,0.2170407,0.1503513,0.1130819,0.1080915,0.1359837,0.07629833,0.03328784,1.017836,1.020274,-0.1404243,-0.1221772,0.05405421,0.04980942,-0.03633635,-0.3031035,0.155981,0.05536249,0.0250521,0.1343777,0.00373271388888889
10,"SITTING",0.01410563,0.007283866,0.00881733,-3.580111e-05,0.01275787,-0.02302014,0.001846727,-0.0006320124,-0.007111855,0.001567828,0.01199143,-0.01175339,-0.1493864,-0.08559025,-0.06238001,-0.01266226,0.1790367,0.06154656,0.02534056,0.0245972,0.008252158,0.002881703,0.08970286,0.04158853,1.023953,1.032165,-0.1373755,-0.135563,0.04676424,0.06418652,0.3212798,-0.07022249,-0.3080809,0.1161039,-0.1925562,0.01748352,0.000485653333333333
10,"SITTING",-0.01191474,-0.001252918,0.005630243,-0.002875136,0.009349132,-0.005086829,-0.005080389,-0.007436807,0.02602059,0.004777037,-0.02588787,-0.004645374,-0.1002733,-0.009798143,-0.003957611,0.009199453,0.05134773,0.007198734,0.04207388,-0.03903138,0.05228234,-0.05055556,0.01449041,0.01269617,1.00858,1.032342,-0.1172155,-0.1372903,0.08079444,0.03177786,0.2371862,0.440885,-0.02301814,-0.482754,-0.02901763,0.04303981,0.00119555027777778
10,"SITTING",-0.001147039,0.002272314,0.0008596533,0.002953361,0.01193726,-0.007121325,0.01368049,0.004037129,0.02607204,-0.01397258,-0.003949078,-0.007485099,-0.04062323,0.02617317,0.02080521,0.01830581,-0.06685265,-0.004639815,-0.02286412,-0.0210853,0.02755492,-0.03181055,-0.03406835,0.001530196,1.022362,1.022869,-0.1223999,-0.1461743,0.08490285,0.05549634,-0.408195,-0.116967,0.1057666,-0.1270664,0.1105864,-0.04490863,-0.00124746194444444
10,"SITTING",0.0007809699,-0.0003204695,0.0044346,0.02664548,-0.001126751,-0.01853855,-0.01931072,-0.009033171,-0.004954376,-0.003433938,-0.006378438,0.009206875,0.002364296,0.006792128,0.01741087,0.0616123,-0.02754889,-0.02534549,-0.02112919,-0.04428644,0.01396511,0.008631981,0.00714808,0.04137586,1.022373,1.021554,-0.1287055,-0.1348774,0.05453292,0.0466046,0.1372831,-0.1866587,-0.006670847,0.2131991,0.02429858,-0.03118643,-0.000866289722222222
10,"SITTING",0.002448328,-0.01025961,-0.01741195,-0.01093313,0.03946486,-0.03412376,0.003356313,0.01189013,-0.008350994,0.005068799,0.03115595,0.005351376,0.01415634,0.05188328,0.02451936,0.01366573,0.00065997,-0.05617103,0.05498225,-0.03633564,-0.01857359,-0.06373418,-0.001582716,-0.04270222,1.023096,1.025133,-0.1418031,-0.1574829,0.04844277,0.07143745,0.392563,0.02252578,-0.4468864,0.3740593,0.04229702,0.0151346,0.000420405555555556
10,"SITTING",-7.58397e-05,-0.0009691251,-0.002197136,-0.001184013,0.00720953,0.00748809,0.003501292,-0.0008331081,0.004375431,0.0002043431,-0.0008413641,0.008234335,-0.01350097,-0.01014125,-0.006043479,0.001371089,-0.01252151,0.05435247,0.009441062,0.006150361,0.03905348,-0.04059792,0.003733529,-0.0008204215,1.021222,1.019071,-0.1033261,-0.1473219,0.06128404,0.05549111,-0.2255732,0.3543893,-0.05548419,-0.06486554,-0.05238688,-0.0928664,-0.00257962222222222
10,"SITTING",0.005171528,-0.001016787,-0.003497757,0.006921777,0.0130335,0.01603531,-0.004172742,0.000447708,0.006311818,-0.004509421,0.008404296,-0.01033724,-0.005712696,0.01453173,0.002586683,0.0001435319,-0.02120252,0.008826672,-0.0153388,-0.00603744,-0.01138887,-0.0379879,0.001543614,0.01788518,1.026287,1.019124,-0.138429,-0.1480017,0.0634895,0.06849688,-0.157757,-0.3697192,0.08630519,0.07280176,-0.007049731,0.1078423,0.00299561944444444
10,"SITTING",0.00276925,-0.001232899,-0.001474528,-0.0002450619,0.0006915183,-0.001215641,0.005240435,-0.002340329,0.01225349,-0.002667824,-0.009473654,0.005469576,-0.0007049281,0.000123639,-0.002303048,-0.0006811239,0.0009731686,-0.00711822,0.006683704,0.01238826,0.009368828,0.002444446,-0.004829369,-0.007627505,1.023163,1.021635,-0.1402424,-0.1521617,0.07029137,0.05201294,0.1079432,0.0699333,0.03614828,-0.09303349,-0.09258142,0.03802149,0.0010561525
10,"SITTING",-0.0001796473,0.0001842589,-0.002661644,-0.002337995,-0.0005733164,-0.001102413,0.0005703349,0.003954021,-0.003155225,-0.01016135,0.006900636,-0.003447651,-0.0001694647,-0.001296369,-0.001023709,-0.001350286,0.004673083,0.01507176,0.0002585217,-0.005786127,0.01032617,0.002581721,0.006250064,0.00762547,1.020959,1.01562,-0.1436537,-0.1407708,0.05942186,0.06318147,0.2059244,0.2631108,0.03969216,-0.544166,0.01005193,0.0184876,0.000513544444444444
10,"SITTING",0.002940997,-0.002137972,-0.003413263,-0.002430139,-0.00575599,-0.003409356,-0.002703935,-0.001653686,0.000943513,0.003272616,0.002635632,0.002632047,0.003459281,-0.0009079474,-0.0002410726,-0.002651566,0.008576002,-0.002536059,-0.001759473,-0.01039361,-0.01294746,0.009907821,-0.001452998,-0.004188721,1.023442,1.015951,-0.1452247,-0.1405066,0.05833831,0.06567422,-0.3007643,-0.1478592,0.04820973,-0.1158503,0.05624962,-0.05137486,-0.00142707944444444
10,"SITTING",0.002796219,-0.004655979,0.001011634,0.001699039,-0.003893537,0.03317323,-0.004185037,-0.0001310132,0.001951196,-0.006984345,-0.0001093802,0.001566428,-0.002355993,-0.004621039,-0.003492057,-0.002361665,-0.00264316,-0.00623474,-0.004430076,-0.007645032,-0.004489463,0.007670457,0.0001372372,0.00288753,1.022984,1.020217,-0.1493823,-0.1447477,0.06558744,0.06645202,0.001958008,-0.03398892,0.1293568,0.2506178,0.03242022,0.0105666,0.000293516666666667
10,"LAYING",0.0448391,0.05702593,-0.008394219,-0.02466127,1.392934e-05,-0.005249662,-0.007371534,-0.004869896,-0.08337961,0.02399286,0.02479815,0.006696586,0.2735654,0.1433169,0.1344487,0.06859595,-0.6769651,-0.4006056,-0.1997327,-0.1634713,-0.02660322,-0.09077743,-0.04367177,-0.0522778,0.07952495,0.05709613,-0.9928306,-0.9259145,0.3263811,0.40984,0.3555537,0.04112988,-0.4696357,0.27141,0.02600128,0.03036262,0.000843406111111111
10,"LAYING",0.01121882,-0.02187664,0.00238484,0.006405105,-0.02420022,-0.005835684,0.008031257,0.0004660902,0.02772062,0.009398871,-0.01402273,-0.007060266,0.1196055,0.1005754,0.1059352,0.04997663,-0.3183308,-0.1176934,-0.03333418,-0.06634218,-0.07009392,-0.04147445,-0.004178738,0.005382358,0.06693007,0.07648151,-0.9288489,-0.9356208,0.4145392,0.4041872,-0.05839384,-0.2405976,0.06653095,0.02468409,-0.04928982,0.06649765,0.00184715694444444
10,"LAYING",-0.0004165678,-0.001825446,-0.02998213,-0.002256446,0.002566805,0.005671013,0.001657982,-0.001732228,-0.01694157,-0.01199198,0.005154559,0.007198332,0.04639877,0.06529029,0.06550376,0.01342389,-0.08218988,0.01681578,-0.19906,0.03226781,-0.04252869,-0.005820017,-0.02263251,0.006668751,0.0795172,0.06010181,-0.9471056,-0.9368168,0.3972032,0.3954037,-0.07401478,-0.4828361,0.1038238,0.1602961,0.006310006,0.03949517,0.00109708805555556
10,"LAYING",-0.008074599,-0.01971626,0.00375486,-0.00418189,0.000967326,-0.007321834,0.001835445,-0.001481512,-0.005384469,0.005359347,0.005023082,-0.003465526,0.03288959,0.04535798,0.007283306,-0.007242572,0.01812559,-0.02088153,0.009568104,0.05298589,-0.01090809,-0.01137615,0.01315317,0.01606228,0.05350573,0.06931465,-0.9283728,-0.9280024,0.4043533,0.4064532,0.9760692,-0.2504837,-0.1014525,-0.1355564,0.009140518,0.1050052,0.00291681111111111
10,"LAYING",-0.005379095,-0.004340925,-0.008497179,-0.001160306,-0.002342345,0.001080932,-0.00966463,0.001974344,0.003316113,0.003105367,0.004342793,-0.002280261,0.009682677,0.006368837,-0.01666328,0.003148288,0.01280555,-0.01013782,0.02806364,0.02555269,-9.326284e-05,0.01045587,0.01978634,0.0001184707,0.05455651,0.05354511,-0.9298283,-0.9217279,0.4081304,0.4159118,0.2905094,-0.3197797,0.1857754,-0.2209543,0.1069994,-0.2396799,-0.006657775
10,"LAYING",-0.002509131,-0.007572404,-0.004441592,0.004682607,0.001479497,-0.005205563,-0.00304354,-0.007461649,0.007240815,0.001721006,0.008409656,0.003996314,-0.004783099,0.001464703,-0.007176594,-0.007732373,0.01331567,-0.01867765,0.01376975,0.01613734,-0.0007356537,-0.007336939,0.0007231357,0.003076554,0.05350554,0.04952178,-0.9285011,-0.9311537,0.4193816,0.4322169,-0.3787815,-0.234381,-0.03060595,-0.124349,0.1027181,-0.1227217,-0.00340893611111111
10,"LAYING",-0.001738057,-0.001914258,0.0233201,0.004685414,0.001737954,-0.004606936,0.0003093104,0.008163248,0.008973723,-0.001271715,-0.01010397,0.002007295,-0.00337401,-0.005726471,-0.01267064,-0.002056593,-0.037717,0.01530958,0.0777926,-0.02168449,0.002111473,0.01819127,0.01173637,0.001532843,0.05054138,0.0519114,-0.9250839,-0.9159628,0.4223261,0.3953982,0.02781507,-0.4679585,-0.1702448,-0.01403403,0.1234551,-0.09040191,-0.00251116416666667
10,"LAYING",-0.001905964,0.01091144,-0.002280571,-0.0235349,0.004310571,0.006415684,-0.003796474,-0.006253293,0.007036485,-0.002947375,0.01013226,0.008229138,-0.005634517,0.01260742,0.007210682,0.0007975028,0.02017411,0.06748289,0.02821134,-0.03951303,0.01340009,0.003532684,0.01273338,0.002794989,0.04863348,0.05413831,-0.9257566,-0.9243414,0.4210508,0.4185984,0.724468,0.04332757,-0.8214939,-0.4152659,0.03689188,-0.009669175,-0.000268588194444444
10,"LAYING",0.0006187091,-0.02239882,-0.01264548,0.03337287,-0.002626253,0.004809609,-0.01026802,0.001641488,-0.004725227,0.006807548,0.006390562,-0.005989297,0.006160838,-0.00961866,0.006767722,-0.006011222,0.02997303,0.0009733351,-0.02636532,0.07444543,0.01689669,0.007082611,-0.00359214,0.007346211,0.05381667,0.03149601,-0.922936,-0.9265495,0.4066746,0.4217989,-0.003821376,-0.3958957,-0.3740856,-0.002336111,-0.05942038,0.1294623,0.003596175
10,"LAYING",-0.01071642,0.006196048,0.008385994,0.0004912345,0.09638933,-0.003051429,-0.007089756,-0.003320926,0.0108778,0.007267407,0.00139469,-0.004806277,-0.001413182,-0.02541446,0.001750009,-0.004561346,-0.003300659,0.01411756,0.0209643,0.01153752,-0.0008292694,-0.01603628,0.008810593,0.004427445,0.03888218,0.0470277,-0.929465,-0.9336491,0.4247831,0.4196186,-0.1777475,-0.5493666,0.2583053,-0.09362571,0.05510292,-0.01989417,-0.000552615833333333
10,"LAYING",0.1703682,0.04622993,-0.01321566,-0.02490464,-0.006491655,-0.004915451,-0.0002960245,0.002042389,0.003749845,0.01292248,0.002661005,0.002634076,0.211045,0.183182,0.1176464,0.09235903,0.1756107,-0.2678658,-0.1471419,-0.1059657,0.0312811,-0.02178045,0.02118606,-0.008299742,0.1474707,0.06712255,-0.925523,-0.9761622,0.2932128,0.2879183,1.02288,0.7332936,-0.151621,-0.2718737,0.04333217,-0.07684789,-0.00213466361111111
10,"LAYING",0.01017394,-0.02395503,-0.009141909,-0.0009151863,-0.0008337187,0.006792457,-0.008462303,-0.01069994,-0.003294381,-0.006806486,-0.008282209,0.007215439,0.202394,0.09428689,0.04270583,0.004401639,-0.2492772,-0.1115299,-0.04437917,-0.03743969,0.003045525,0.02868895,-0.01294208,-0.00644412,0.07600901,0.0525969,-0.9722143,-0.9786312,0.282897,0.2849467,-0.5104832,0.180693,0.06639876,0.2405868,-0.1055541,-0.001464294,-4.06748333333333e-05
10,"LAYING",-0.01301224,-0.01050021,0.006283793,0.005430364,-0.003097315,-0.005483407,0.005242633,0.00135718,0.00418435,0.01049094,-4.4833e-05,0.000909019,0.05253963,0.01062495,-0.006767527,-0.00659978,-0.0586165,-0.07212942,0.0662042,0.05170308,0.007236773,-0.01222925,0.01284653,0.01110943,0.06020725,0.05172926,-0.976952,-0.9814571,0.2935812,0.2878784,0.06042365,-0.6271463,0.343617,-0.06362258,-0.09534743,0.05562639,0.0015451775
10,"LAYING",0.001597544,0.01465199,-0.003030068,0.005354244,0.005378965,0.001239007,0.003134369,-0.001558723,0.002565083,-0.0005109014,-0.002390885,-0.01058022,-0.004108079,0.008503732,-0.02733322,-0.01297143,-0.01563706,0.1029393,-0.00684478,-0.03140209,0.009374765,0.0113033,-0.002585299,-0.01850497,0.05371249,0.05202255,-0.9818277,-0.9781203,0.2917878,0.2836784,0.1560147,-0.2914057,-0.02041542,-0.3595588,0.01444661,0.1508333,0.00418981388888889
10,"LAYING",-0.008863052,-0.004312838,-0.008229233,0.0004981673,-0.01032867,-0.006396977,0.005527416,-0.003236489,-0.003082364,-0.01105999,-0.004301073,-0.002836594,-0.01699412,-0.04653544,-0.00698429,-0.003105899,0.04470138,0.06227728,-0.02248297,0.03468752,0.001759509,-0.003001823,0.00977495,0.003411385,0.04670123,0.04067358,-0.9730513,-0.9703358,0.2854277,0.2793213,0.06959209,-0.07565148,0.2282677,-0.380046,-0.0201435,-0.1938319,-0.00538421944444444
10,"LAYING",0.00602876,0.006713187,0.009763893,0.003877377,0.002923447,0.02366691,-0.001738167,0.005725382,-0.007522049,-0.002632801,-0.008087364,-0.004166422,0.01236038,-1.740581e-05,0.01061073,-0.009155167,0.005457497,-0.002931264,0.04276614,-0.01884121,0.001538822,0.01148316,0.009168017,-0.005010523,0.06085489,0.07561548,-0.9894553,-0.9735277,0.2756672,0.2846634,-0.526918,0.3935663,0.0805997,0.07875924,0.09398624,-0.1028983,-0.00285828611111111
10,"LAYING",0.00666819,2.927791e-05,0.003054341,-0.004300962,0.002909503,-0.003709787,0.0005343134,0.006732842,-0.003929971,-0.004798783,-0.0009081552,0.004410637,0.02741312,0.01501306,-0.01404794,0.01344028,0.04689108,0.01860097,0.04134033,-0.001385829,0.002278781,-0.003322121,0.01584204,0.004229505,0.06373522,0.06208037,-0.9784868,-0.9804786,0.2734474,0.2786145,-0.4179384,-0.5790014,0.04476215,0.1748641,0.03579198,-0.02474032,-0.000687231111111111
10,"LAYING",-0.004580867,0.0002803898,-0.01061507,0.001409843,0.002204897,0.002808973,0.002694217,0.0009602243,-0.002180087,-0.001607404,0.0002170923,-0.0006656532,-0.01349331,0.01704886,0.005061523,0.0001329851,0.0006599145,0.05875894,-0.007059388,-0.009330417,0.002403224,0.01331442,-0.01479698,-0.003995711,0.05396318,0.05260799,-0.9770587,-0.9783445,0.2759527,0.2801167,-0.2650751,-0.5350066,0.2899476,0.04305411,0.07914247,-0.07034258,-0.00195396055555556
10,"LAYING",0.004049074,0.0007027011,0.01584132,-0.00659007,0.002520627,0.001717555,0.002945537,0.003070374,0.008944606,-0.005076395,-0.006726914,-0.006621289,0.009223419,-0.006278973,0.00910852,0.01693879,-0.04275962,-0.04321872,-0.02427896,-0.01324807,-0.001199694,0.000320172,-0.0002542721,-0.001599185,0.06447275,0.07021442,-0.9788612,-0.9801732,0.2862025,0.2737097,0.9284364,0.008945452,-0.3037677,-0.01279416,0.1770634,-0.04892591,-0.00135905305555556
10,"LAYING",0.008387436,-0.003087963,-0.01216344,0.00922854,0.005065211,0.003623358,-0.004638831,-0.002574735,0.001055005,-0.006606664,0.01592203,0.002524605,-0.01139254,0.004770447,0.0032938,-0.01696482,0.01100206,0.02321626,0.02199249,-0.0306464,0.001416992,-0.0002965663,0.004664259,-0.006913375,0.06432147,0.04969745,-0.9774497,-0.9718868,0.2823217,0.2917356,-0.2631735,0.7288875,0.1426902,0.0954032,-0.08445807,-0.0406252,-0.00112847777777778
10,"LAYING",-0.008250948,0.01762464,0.00518477,-0.0003950709,-0.002773134,-0.006758471,0.0003261223,0.00108045,0.008805329,0.005679495,-9.286847e-05,-0.005242333,0.01723091,-0.03612867,-0.01853655,0.01222159,-0.03863007,-0.009615776,-0.02882247,-0.03942527,0.02422115,-0.003544112,-0.01309901,0.002608094,0.05079647,0.06340407,-0.975154,-0.9787688,0.2863745,0.278113,0.1035546,-0.2699892,0.2901805,0.0231448,-0.01279351,0.1122157,0.00311710277777778
10,"LAYING",0.00177995,0.007905211,-0.001941288,0.0002692015,0.0001842273,0.004927622,0.004910813,-0.0003765612,0.000169537,-0.01206194,0.007722097,0.002218171,-0.009659743,0.005228953,0.003982845,-0.009943484,-0.01634518,0.02306912,0.01650014,0.00817911,-0.004723683,0.006661859,0.008887936,-0.005192352,0.05529464,0.05494069,-0.9801574,-0.9820079,0.2837181,0.2877645,-0.4182809,-0.4960146,0.3094268,-0.07163857,0.002432124,0.02568562,0.000713489444444444
10,"LAYING",0.0004823144,-0.0098512,5.788042e-05,-0.005044249,-0.007874913,0.005114311,-0.008603202,0.002422153,-0.001152949,0.01216488,0.0004097106,0.001953763,0.009184963,-0.009044901,0.006888303,0.008575173,0.003867807,-0.01423255,-0.01327971,-0.03381168,0.01814079,0.001628036,0.01559411,0.01124528,0.05800965,0.05980677,-0.9796439,-0.972099,0.2791124,0.2809061,0.9703936,-0.4168953,0.1183457,-0.1360106,0.04365907,0.04448597,0.00123572138888889
10,"LAYING",0.001908895,-0.006942632,-0.004670059,-0.01197443,0.002254217,0.004545002,-0.002222757,-0.003469331,0.005609315,0.002462944,-0.0005015967,-0.006231738,0.01165338,-0.0272266,0.003491848,0.009507317,0.0007051434,0.02877692,0.03056532,-0.01053832,0.0002275862,0.009842962,0.02524546,-0.0191178,0.05856133,0.05348314,-0.9879305,-0.9827871,0.2844303,0.2845366,0.1349275,0.7713507,0.1957532,0.3162951,0.05778718,-0.008483518,-0.000235653277777778
10,"LAYING",-0.01178755,-0.005056762,0.004557468,0.002977537,0.0003341677,-0.004874699,0.000330101,0.005582284,-0.01032628,-0.001701937,-0.00380715,-0.002246757,0.02157001,-0.03313729,0.0002577772,-0.01200101,0.005844073,-0.01084874,-0.01524593,-0.001104063,0.01264022,-0.002293479,0.01327863,-0.008129287,0.04105246,0.05275649,-0.9776519,-0.9825413,0.2726884,0.2767267,-0.547531,-0.3580064,0.1842033,0.1019938,0.08154638,-0.107336,-0.00298155555555556
10,"LAYING",0.007404553,0.006553843,0.01162329,-0.003792089,-0.005352737,0.001010384,-0.004812118,0.004485019,-0.001292967,-0.002797453,-0.001078343,0.002140369,-0.00513904,0.01342599,-0.008294326,0.005762521,-0.03461863,-0.02372601,0.008575554,0.01919452,-0.01027696,-0.0070702,0.01355798,0.01316539,0.0506024,0.05660535,-0.9783609,-0.9795176,0.2813945,0.281617,-0.002208132,0.622467,0.007992015,-0.09526301,0.1552407,-0.07452987,-0.00207027416666667
10,"LAYING",0.00498685,-0.0004348574,-0.008984053,-0.006604907,-0.002652834,-0.05685489,0.08441149,-0.07758631,-0.0003608057,-0.009896301,0.004556683,-0.006265574,-0.004067464,0.01493872,0.01269099,-0.004698321,-0.0390098,-0.02666283,-0.03559519,0.0350826,-0.01418578,0.007195756,-0.02156389,-0.001067831,0.04664517,0.04408545,-0.984053,-0.9883791,0.2819932,0.2813246,-0.3483921,0.6011804,-0.002405782,-0.05072201,0.01814858,0.04230062,0.00117501722222222
10,"WALKING",-0.2500019,0.1007313,-0.03952073,-0.1561547,-0.06627484,0.1313042,-0.2302145,0.2459289,0.1437208,-0.09413907,-0.06715888,0.08995335,0.6719368,0.01546783,-0.2340047,0.1729644,-0.1962145,-0.3052437,-0.7510701,0.3163502,-0.1385423,1.255439,-0.1212542,0.3601563,0.7714256,1.044076,0.04134687,0.2241224,0.2165243,0.02626961,-0.3504309,-0.09898991,-0.005447559,-0.1554118,0.07168403,0.05070605,0.00140850138888889
